trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
520,False,"{'a': 0.005374043663755864, 'e': 0.005374043663755864}",25,11,26.29945046824224,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
521,False,"{'a': 0.005320303227118305, 'e': 0.005320303227118305}",20,9,19.249280718749194,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
522,False,"{'a': 0.005267100194847122, 'e': 0.005267100194847122}",25,6,34.06039082390836,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
523,False,"{'a': 0.005214429192898651, 'e': 0.005214429192898651}",30,10,33.34607970691161,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
524,False,"{'a': 0.005162284900969664, 'e': 0.005162284900969664}",25,15,15.22139889948697,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
525,False,"{'a': 0.005110662051959968, 'e': 0.005110662051959968}",20,9,20.131722006595428,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
526,False,"{'a': 0.005059555431440368, 'e': 0.005059555431440368}",25,9,26.84952102676872,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
527,False,"{'a': 0.005008959877125964, 'e': 0.005008959877125964}",25,9,31.44447255022606,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
528,False,"{'a': 0.0049588702783547045, 'e': 0.0049588702783547045}",25,11,24.562803049954077,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
529,False,"{'a': 0.004909281575571157, 'e': 0.004909281575571157}",30,5,44.00934372723478,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
530,False,"{'a': 0.0048601887598154455, 'e': 0.0048601887598154455}",20,7,25.116754821788152,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
531,False,"{'a': 0.004811586872217291, 'e': 0.004811586872217291}",20,10,22.645002069832106,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
532,False,"{'a': 0.004763471003495118, 'e': 0.004763471003495118}",20,0,21.563802887166336,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
533,False,"{'a': 0.004715836293460167, 'e': 0.004715836293460167}",25,11,21.89438247928289,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
534,False,"{'a': 0.004668677930525565, 'e': 0.004668677930525565}",25,16,16.029212791749412,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
535,False,"{'a': 0.0046219911512203095, 'e': 0.0046219911512203095}",30,7,37.05930349029021,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
536,False,"{'a': 0.004575771239708106, 'e': 0.004575771239708106}",25,8,29.66869159958786,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
537,False,"{'a': 0.004530013527311025, 'e': 0.004530013527311025}",20,3,27.45376768626452,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
538,False,"{'a': 0.004484713392037915, 'e': 0.004484713392037915}",25,13,18.479279850176294,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
539,False,"{'a': 0.004439866258117536, 'e': 0.004439866258117536}",20,12,10.028060465360486,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
540,False,"{'a': 0.004395467595536361, 'e': 0.004395467595536361}",25,12,22.50741028777308,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
541,False,"{'a': 0.0043515129195809965, 'e': 0.0043515129195809965}",20,10,15.017089936332667,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
542,False,"{'a': 0.004307997790385187, 'e': 0.004307997790385187}",20,12,15.535083270444588,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
543,False,"{'a': 0.004264917812481335, 'e': 0.004264917812481335}",20,2,28.842240854563972,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
544,False,"{'a': 0.004222268634356522, 'e': 0.004222268634356522}",20,6,23.322642666808928,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
545,False,"{'a': 0.004180045948012957, 'e': 0.004180045948012957}",25,9,28.185963482693317,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
546,False,"{'a': 0.004138245488532827, 'e': 0.004138245488532827}",35,16,36.958451424517065,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
547,False,"{'a': 0.004096863033647498, 'e': 0.004096863033647498}",25,8,29.056707397629758,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
548,False,"{'a': 0.0040558944033110235, 'e': 0.0040558944033110235}",30,14,30.059630266158308,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
549,False,"{'a': 0.004015335459277913, 'e': 0.004015335459277913}",20,6,-68.09121236416246,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 2}",1
550,False,"{'a': 0.003975182104685134, 'e': 0.003975182104685134}",20,3,28.08700317400112,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
551,False,"{'a': 0.003935430283638282, 'e': 0.003935430283638282}",25,6,34.729239182237684,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
552,False,"{'a': 0.0038960759808018995, 'e': 0.0038960759808018995}",20,3,27.060063688097166,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
553,False,"{'a': 0.0038571152209938807, 'e': 0.0038571152209938807}",20,12,13.864195912914608,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
554,False,"{'a': 0.0038185440687839418, 'e': 0.0038185440687839418}",20,8,21.421717544395072,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
555,False,"{'a': 0.003780358628096102, 'e': 0.003780358628096102}",25,15,16.693113361644958,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
556,False,"{'a': 0.0037425550418151415, 'e': 0.0037425550418151415}",25,0,34.38709015116959,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
557,False,"{'a': 0.0037051294913969897, 'e': 0.0037051294913969897}",30,13,32.02585421305398,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
558,False,"{'a': 0.00366807819648302, 'e': 0.00366807819648302}",30,13,31.08169298565169,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
559,False,"{'a': 0.0036313974145181895, 'e': 0.0036313974145181895}",20,9,21.60790929845977,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
560,False,"{'a': 0.003595083440373008, 'e': 0.003595083440373008}",30,12,25.87789105368954,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
561,False,"{'a': 0.003559132605969278, 'e': 0.003559132605969278}",20,8,23.456419083387665,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
562,False,"{'a': 0.003523541279909585, 'e': 0.003523541279909585}",20,2,29.895390767324255,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
563,False,"{'a': 0.003488305867110489, 'e': 0.003488305867110489}",20,6,26.59691843664582,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
564,False,"{'a': 0.003453422808439384, 'e': 0.003453422808439384}",20,7,20.52343635667498,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
565,False,"{'a': 0.0034188885803549903, 'e': 0.0034188885803549903}",20,8,19.794129806327508,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
566,False,"{'a': 0.0033846996945514404, 'e': 0.0033846996945514404}",25,19,11.424185165499585,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
567,False,"{'a': 0.003350852697605926, 'e': 0.003350852697605926}",20,10,17.30878051463476,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
568,False,"{'a': 0.0033173441706298664, 'e': 0.0033173441706298664}",25,11,27.31093919876837,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
569,False,"{'a': 0.0032841707289235677, 'e': 0.0032841707289235677}",25,11,27.65236657600545,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
570,False,"{'a': 0.003251329021634332, 'e': 0.003251329021634332}",25,17,15.419592767089245,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
571,False,"{'a': 0.0032188157314179885, 'e': 0.0032188157314179885}",25,13,24.368879740255284,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
572,False,"{'a': 0.003186627574103809, 'e': 0.003186627574103809}",25,11,28.309097761130676,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
573,False,"{'a': 0.0031547612983627705, 'e': 0.0031547612983627705}",20,7,23.053891450398737,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
574,False,"{'a': 0.003123213685379143, 'e': 0.003123213685379143}",25,18,13.35865727608968,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
575,False,"{'a': 0.0030919815485253516, 'e': 0.0030919815485253516}",25,12,21.478155087072572,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
576,False,"{'a': 0.003061061733040098, 'e': 0.003061061733040098}",25,14,22.038580224151982,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
577,False,"{'a': 0.003030451115709697, 'e': 0.003030451115709697}",20,11,18.66082395673084,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
578,False,"{'a': 0.0030001466045526, 'e': 0.0030001466045526}",20,10,17.77056477505736,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
579,False,"{'a': 0.002970145138507074, 'e': 0.002970145138507074}",30,6,35.869903143617535,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
580,False,"{'a': 0.002940443687122003, 'e': 0.002940443687122003}",20,0,31.63013811227879,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
581,False,"{'a': 0.002911039250250783, 'e': 0.002911039250250783}",20,8,-16.972387028213053,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
582,False,"{'a': 0.0028819288577482754, 'e': 0.0028819288577482754}",25,1,38.92059238728856,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
583,False,"{'a': 0.0028531095691707925, 'e': 0.0028531095691707925}",25,11,22.284919574031505,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
584,False,"{'a': 0.0028245784734790844, 'e': 0.0028245784734790844}",25,10,23.57090581829483,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
585,False,"{'a': 0.0027963326887442937, 'e': 0.0027963326887442937}",25,20,10.892846104677322,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
586,False,"{'a': 0.0027683693618568506, 'e': 0.0027683693618568506}",20,6,25.557170851994417,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
587,False,"{'a': 0.002740685668238282, 'e': 0.002740685668238282}",20,13,11.001882272943705,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
588,False,"{'a': 0.0027132788115558993, 'e': 0.0027132788115558993}",30,0,39.69272397687607,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
589,False,"{'a': 0.0026861460234403403, 'e': 0.0026861460234403403}",25,12,21.523988989525268,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
590,False,"{'a': 0.002659284563205937, 'e': 0.002659284563205937}",20,16,8.48511784363232,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
591,False,"{'a': 0.0026326917175738774, 'e': 0.0026326917175738774}",20,3,27.922487881775112,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
592,False,"{'a': 0.0026063648003981387, 'e': 0.0026063648003981387}",20,12,14.510820768155806,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
593,False,"{'a': 0.0025803011523941573, 'e': 0.0025803011523941573}",20,5,30.825019822112516,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
594,False,"{'a': 0.0025544981408702158, 'e': 0.0025544981408702158}",20,3,25.27680182045037,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
595,False,"{'a': 0.0025289531594615135, 'e': 0.0025289531594615135}",20,7,24.242567584704883,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
596,False,"{'a': 0.0025036636278668984, 'e': 0.0025036636278668984}",30,18,25.70698405848123,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
597,False,"{'a': 0.0024786269915882293, 'e': 0.0024786269915882293}",25,7,29.89606203330269,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
598,False,"{'a': 0.002453840721672347, 'e': 0.002453840721672347}",20,10,-21.559127437217064,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
599,False,"{'a': 0.0024293023144556234, 'e': 0.0024293023144556234}",25,18,12.282165491205896,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
600,False,"{'a': 0.0024050092913110673, 'e': 0.0024050092913110673}",20,7,27.405286106520542,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
601,False,"{'a': 0.0023809591983979567, 'e': 0.0023809591983979567}",30,16,27.841396306357076,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
602,False,"{'a': 0.002357149606413977, 'e': 0.002357149606413977}",25,15,23.20326712582094,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
603,False,"{'a': 0.002333578110349837, 'e': 0.002333578110349837}",30,24,10.974289057279304,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
604,False,"{'a': 0.0023102423292463386, 'e': 0.0023102423292463386}",20,2,-12.725290437393323,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
605,False,"{'a': 0.0022871399059538754, 'e': 0.0022871399059538754}",30,14,26.249473685679128,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
606,False,"{'a': 0.0022642685068943367, 'e': 0.0022642685068943367}",20,12,13.975056029193468,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
607,False,"{'a': 0.002241625821825393, 'e': 0.002241625821825393}",20,9,19.91407227259046,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
608,False,"{'a': 0.0022192095636071395, 'e': 0.0022192095636071395}",25,15,21.342889460043626,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
609,False,"{'a': 0.002197017467971068, 'e': 0.002197017467971068}",25,17,13.771883725630014,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
610,False,"{'a': 0.002175047293291357, 'e': 0.002175047293291357}",20,12,15.625874763888312,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
611,False,"{'a': 0.002153296820358444, 'e': 0.002153296820358444}",20,0,27.849978933223586,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
612,False,"{'a': 0.0021317638521548593, 'e': 0.0021317638521548593}",20,16,5.509634907386244,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
613,False,"{'a': 0.0021104462136333105, 'e': 0.0021104462136333105}",20,6,26.977649167343888,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
614,False,"{'a': 0.0020893417514969773, 'e': 0.0020893417514969773}",20,14,7.667040318879822,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
615,False,"{'a': 0.0020684483339820075, 'e': 0.0020684483339820075}",35,13,37.12576167374306,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
616,False,"{'a': 0.0020477638506421875, 'e': 0.0020477638506421875}",25,16,19.849621096806366,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
617,False,"{'a': 0.0020272862121357657, 'e': 0.0020272862121357657}",20,9,21.543952014634204,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
618,False,"{'a': 0.002007013350014408, 'e': 0.002007013350014408}",30,18,21.131251864751096,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
619,False,"{'a': 0.0019869432165142637, 'e': 0.0019869432165142637}",20,6,22.853470078140568,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
620,False,"{'a': 0.001967073784349121, 'e': 0.001967073784349121}",20,14,11.727523827225838,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
621,False,"{'a': 0.00194740304650563, 'e': 0.00194740304650563}",20,4,26.71551984306344,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
622,False,"{'a': 0.0019279290160405737, 'e': 0.0019279290160405737}",25,11,26.47925107077628,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
623,False,"{'a': 0.001908649725880168, 'e': 0.001908649725880168}",30,16,26.169130057502084,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
624,False,"{'a': 0.0018895632286213661, 'e': 0.0018895632286213661}",25,8,24.280242074418005,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
625,False,"{'a': 0.0018706675963351526, 'e': 0.0018706675963351526}",25,5,29.237059504735466,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
626,False,"{'a': 0.001851960920371801, 'e': 0.001851960920371801}",20,5,26.167679486312917,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
627,False,"{'a': 0.001833441311168083, 'e': 0.001833441311168083}",20,9,20.340846104349584,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
628,False,"{'a': 0.0018151068980564022, 'e': 0.0018151068980564022}",25,7,30.606161979173375,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
629,False,"{'a': 0.001796955829075838, 'e': 0.001796955829075838}",30,18,22.24142172588324,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
630,False,"{'a': 0.0017789862707850797, 'e': 0.0017789862707850797}",25,11,22.487154846335198,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
631,False,"{'a': 0.001761196408077229, 'e': 0.001761196408077229}",30,22,14.97684829041653,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
632,False,"{'a': 0.0017435844439964566, 'e': 0.0017435844439964566}",30,14,30.360082089971524,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
633,False,"{'a': 0.001726148599556492, 'e': 0.001726148599556492}",20,6,25.549057738060686,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
634,False,"{'a': 0.001708887113560927, 'e': 0.001708887113560927}",25,3,36.036244469447574,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
635,False,"{'a': 0.0016917982424253177, 'e': 0.0016917982424253177}",20,3,29.705730347523943,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
636,False,"{'a': 0.0016748802600010646, 'e': 0.0016748802600010646}",20,13,11.330925499001353,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
637,False,"{'a': 0.0016581314574010539, 'e': 0.0016581314574010539}",20,0,27.218194395513002,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
638,False,"{'a': 0.0016415501428270432, 'e': 0.0016415501428270432}",25,14,-1.438694768825803,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
639,False,"{'a': 0.001625134641398773, 'e': 0.001625134641398773}",20,0,28.5882404722044,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
640,False,"{'a': 0.001608883294984785, 'e': 0.001608883294984785}",30,17,23.98237673885153,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
641,False,"{'a': 0.0015927944620349372, 'e': 0.0015927944620349372}",20,14,12.49409588655689,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
642,False,"{'a': 0.0015768665174145879, 'e': 0.0015768665174145879}",25,11,21.693645957689775,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
643,False,"{'a': 0.001561097852240442, 'e': 0.001561097852240442}",25,5,32.55940619736291,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
644,False,"{'a': 0.0015454868737180376, 'e': 0.0015454868737180376}",20,9,22.901150128613335,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
645,False,"{'a': 0.001530032004980857, 'e': 0.001530032004980857}",20,0,27.304963629738527,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
646,False,"{'a': 0.0015147316849310486, 'e': 0.0015147316849310486}",25,15,13.312210069542747,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
647,False,"{'a': 0.001499584368081738, 'e': 0.001499584368081738}",20,8,21.33494481374746,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
648,False,"{'a': 0.0014845885244009207, 'e': 0.0014845885244009207}",20,12,14.769874744386124,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
649,False,"{'a': 0.0014697426391569114, 'e': 0.0014697426391569114}",25,9,29.993632896168656,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
650,False,"{'a': 0.0014550452127653423, 'e': 0.0014550452127653423}",25,3,36.85772331662924,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
651,False,"{'a': 0.001440494760637689, 'e': 0.001440494760637689}",30,8,40.06802066076964,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
652,False,"{'a': 0.001426089813031312, 'e': 0.001426089813031312}",20,0,31.94375238779188,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
653,False,"{'a': 0.0014118289149009989, 'e': 0.0014118289149009989}",25,14,20.70057900319002,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
654,False,"{'a': 0.001397710625751989, 'e': 0.001397710625751989}",20,0,24.265817933677035,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
655,False,"{'a': 0.001383733519494469, 'e': 0.001383733519494469}",25,17,14.983107909170384,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
656,False,"{'a': 0.0013698961842995242, 'e': 0.0013698961842995242}",20,0,31.9856709034083,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
657,False,"{'a': 0.001356197222456529, 'e': 0.001356197222456529}",20,6,24.273339961136653,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
658,False,"{'a': 0.0013426352502319636, 'e': 0.0013426352502319636}",20,12,14.449124220024116,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
659,False,"{'a': 0.001329208897729644, 'e': 0.001329208897729644}",25,14,19.644052231296524,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
660,False,"{'a': 0.0013159168087523475, 'e': 0.0013159168087523475}",25,9,26.964300276801428,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
661,False,"{'a': 0.0013027576406648242, 'e': 0.0013027576406648242}",20,2,31.2263994847955,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
662,False,"{'a': 0.0012897300642581758, 'e': 0.0012897300642581758}",25,3,32.57824010794119,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
663,False,"{'a': 0.001276832763615594, 'e': 0.001276832763615594}",20,4,23.01779020067299,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
664,False,"{'a': 0.0012640644359794382, 'e': 0.0012640644359794382}",20,0,27.3750739133994,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
665,False,"{'a': 0.0012514237916196437, 'e': 0.0012514237916196437}",20,10,20.70645704985693,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
666,False,"{'a': 0.0012389095537034473, 'e': 0.0012389095537034473}",25,9,30.290666359641392,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
667,False,"{'a': 0.0012265204581664128, 'e': 0.0012265204581664128}",20,4,18.751970097424604,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
668,False,"{'a': 0.0012142552535847487, 'e': 0.0012142552535847487}",20,0,35.83818336637882,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
669,False,"{'a': 0.0012021127010489012, 'e': 0.0012021127010489012}",30,8,36.83172709381569,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
670,False,"{'a': 0.0011900915740384122, 'e': 0.0011900915740384122}",25,3,39.73521101819169,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
671,False,"{'a': 0.001178190658298028, 'e': 0.001178190658298028}",20,9,12.747454668069823,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
672,False,"{'a': 0.0011664087517150477, 'e': 0.0011664087517150477}",30,16,25.179060631941166,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
673,False,"{'a': 0.0011547446641978973, 'e': 0.0011547446641978973}",25,0,41.9501404771632,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
674,False,"{'a': 0.0011431972175559183, 'e': 0.0011431972175559183}",20,9,19.642570215957967,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
675,False,"{'a': 0.0011317652453803591, 'e': 0.0011317652453803591}",25,17,15.152703653198646,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
676,False,"{'a': 0.0011204475929265554, 'e': 0.0011204475929265554}",30,1,42.268600716921554,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
677,False,"{'a': 0.0011092431169972899, 'e': 0.0011092431169972899}",20,8,20.647310702257474,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
678,False,"{'a': 0.001098150685827317, 'e': 0.001098150685827317}",35,26,15.419158218900026,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
679,False,"{'a': 0.0010871691789690438, 'e': 0.0010871691789690438}",30,21,17.51774053267739,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
680,False,"{'a': 0.0010762974871793534, 'e': 0.0010762974871793534}",20,16,6.382400313002021,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
681,False,"{'a': 0.0010655345123075598, 'e': 0.0010655345123075598}",25,5,36.71075275699795,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
682,False,"{'a': 0.0010548791671844842, 'e': 0.0010548791671844842}",25,16,13.973301224691227,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
683,False,"{'a': 0.0010443303755126394, 'e': 0.0010443303755126394}",35,0,48.74387405253144,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
684,False,"{'a': 0.001033887071757513, 'e': 0.001033887071757513}",20,0,27.89214224111092,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
685,False,"{'a': 0.0010235482010399377, 'e': 0.0010235482010399377}",25,17,14.267016090368731,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
686,False,"{'a': 0.0010133127190295385, 'e': 0.0010133127190295385}",20,6,14.199512907476812,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
687,False,"{'a': 0.001003179591839243, 'e': 0.001003179591839243}",25,13,22.573929984818076,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
688,False,"{'a': 0.0009931477959208507, 'e': 0.0009931477959208507}",25,16,15.302995188557853,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
689,False,"{'a': 0.0009832163179616421, 'e': 0.0009832163179616421}",25,16,16.99592578206523,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
690,False,"{'a': 0.0009733841547820256, 'e': 0.0009733841547820256}",20,2,28.817573328071166,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
691,False,"{'a': 0.0009636503132342054, 'e': 0.0009636503132342054}",30,7,37.91360341406529,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
